order_id,customer_ref,channel_id,store_id,status,ordered_at,gross_value,discount_value,tax_value,net_value,product_external_id,quantity,unit_price,discount_amount,tax_amount,net_price,is_promo
PED-00055,CLI-10006,CH-APP,LOJA-02,confirmed,2024-07-06T23:43:53,2782.11,161.73,256.49,2876.87,SKU-2120,3,465.93,53.91,40.05,452.07,True
PED-00056,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-11-06T14:28:44,1080.51,0.0,75.75,1156.26,SKU-2138,3,360.17,0.0,25.25,385.42,False
PED-00056,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-11-06T14:28:44,1425.19,0.0,103.45,1528.64,SKU-2009,1,344.68,0.0,27.7,372.38,False
PED-00056,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-11-06T14:28:44,4164.75,0.0,375.41,4540.16,SKU-2017,1,2739.56,0.0,271.96,3011.52,False
PED-00056,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-11-06T14:28:44,4623.31,0.0,420.61,5043.92,SKU-2060,1,458.56,0.0,45.2,503.76,False
PED-00057,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T11:25:54,2097.78,0.0,205.02,2302.8,SKU-2110,3,699.26,0.0,68.34,767.6,False
PED-00057,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T11:25:54,6656.0,0.0,458.13,7114.13,SKU-2037,1,4558.22,0.0,253.11,4811.33,False
PED-00057,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T11:25:54,7663.92,0.0,525.51,8189.43,SKU-2062,2,503.96,0.0,33.69,537.65,False
PED-00058,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-14T14:54:01,584.97,0.0,32.28,617.25,SKU-2002,3,194.99,0.0,10.76,205.75,False
PED-00058,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-14T14:54:01,783.07,0.0,46.34,829.41,SKU-2119,2,99.05,0.0,7.03,106.08,False
PED-00058,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-14T14:54:01,1103.05,0.0,72.58,1175.63,SKU-2073,2,159.99,0.0,13.12,173.11,False
PED-00059,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-09-04T00:46:30,16474.38,0.0,1951.5,18425.88,SKU-2146,3,5491.46,0.0,650.5,6141.96,False
PED-00059,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-09-04T00:46:30,16793.91,0.0,1967.67,18761.58,SKU-2091,3,106.51,0.0,5.39,111.9,False
PED-00059,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-09-04T00:46:30,29242.17,0.0,3438.45,32680.62,SKU-2147,3,4149.42,0.0,490.26,4639.68,False
PED-00059,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-09-04T00:46:30,29297.37,0.0,3444.42,32741.79,SKU-2075,3,18.4,0.0,1.99,20.39,False
PED-00060,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2025-11-02T12:06:43,3362.88,0.0,348.81,3711.69,SKU-2048,3,1120.96,0.0,116.27,1237.23,False
PED-00060,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2025-11-02T12:06:43,3416.61,0.0,353.85,3770.46,SKU-2064,3,17.91,0.0,1.68,19.59,False
PED-00061,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-12-13T20:31:12,369.26,0.0,23.0,392.26,SKU-2033,2,184.63,0.0,11.5,196.13,False
PED-00061,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-12-13T20:31:12,533.55,0.0,41.29,574.84,SKU-2023,1,164.29,0.0,18.29,182.58,False
PED-00061,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-12-13T20:31:12,570.35,0.0,45.49,615.84,SKU-2075,2,18.4,0.0,2.1,20.5,False
PED-00062,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-12-25T16:06:17,6131.0,1491.67,511.3,5150.63,SKU-2086,1,6131.0,1491.67,511.3,5150.63,True
PED-00062,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-12-25T16:06:17,7054.25,1491.67,583.15,6145.73,SKU-2029,3,307.75,0.0,23.95,331.7,False
PED-00062,CLI-10006,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-12-25T16:06:17,7351.4,1491.67,614.44,6474.17,SKU-2119,3,99.05,0.0,10.43,109.48,False
PED-00063,CLI-10007,CH-FISICO,LOJA-05,delivered,2024-06-14T01:22:17,1397.79,0.0,124.83,1522.62,SKU-2120,3,465.93,0.0,41.61,507.54,False
PED-00063,CLI-10007,CH-FISICO,LOJA-05,delivered,2024-06-14T01:22:17,28736.16,0.0,1612.74,30348.9,SKU-2006,3,9112.79,0.0,495.97,9608.76,False
PED-00064,CLI-10007,CH-FISICO,LOJA-05,delivered,2024-09-29T02:42:55,171.54,0.0,9.98,181.52,SKU-2011,2,85.77,0.0,4.99,90.76,False
PED-00064,CLI-10007,CH-FISICO,LOJA-05,delivered,2024-09-29T02:42:55,516.22,0.0,30.49,546.71,SKU-2009,1,344.68,0.0,20.51,365.19,False
PED-00065,CLI-10007,CH-FISICO,LOJA-05,cancelled,2024-11-17T14:36:25,269.25,0.0,31.41,300.66,SKU-2039,3,89.75,0.0,10.47,100.22,False
PED-00065,CLI-10007,CH-FISICO,LOJA-05,cancelled,2024-11-17T14:36:25,9627.19,0.0,641.63,10268.82,SKU-2106,1,9357.94,0.0,610.22,9968.16,False
PED-00065,CLI-10007,CH-FISICO,LOJA-05,cancelled,2024-11-17T14:36:25,9700.01,0.0,649.63,10349.64,SKU-2025,2,36.41,0.0,4.0,40.41,False
PED-00065,CLI-10007,CH-FISICO,LOJA-05,cancelled,2024-11-17T14:36:25,9718.43,0.0,651.02,10369.45,SKU-2125,1,18.42,0.0,1.39,19.81,False
PED-00066,CLI-10007,CH-FISICO,LOJA-02,cancelled,2025-01-02T18:15:34,328.58,0.0,19.32,347.9,SKU-2023,2,164.29,0.0,9.66,173.95,False
PED-00066,CLI-10007,CH-FISICO,LOJA-02,cancelled,2025-01-02T18:15:34,444.11,0.0,31.8,475.91,SKU-2054,3,38.51,0.0,4.16,42.67,False
PED-00066,CLI-10007,CH-FISICO,LOJA-02,cancelled,2025-01-02T18:15:34,476.6,0.0,33.93,510.53,SKU-2005,3,10.83,0.0,0.71,11.54,False
PED-00066,CLI-10007,CH-FISICO,LOJA-02,cancelled,2025-01-02T18:15:34,872.96,0.0,57.84,930.8,SKU-2012,1,396.36,0.0,23.91,420.27,False
PED-00067,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-01-02T21:17:52,360.17,80.42,16.57,296.32,SKU-2138,1,360.17,80.42,16.57,296.32,True
PED-00067,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-01-02T21:17:52,395.99,80.42,18.95,334.52,SKU-2064,2,17.91,0.0,1.19,19.1,False
PED-00068,CLI-10007,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-11T10:09:59,17.04,0.0,1.98,19.02,SKU-2114,2,8.52,0.0,0.99,9.51,False
PED-00068,CLI-10007,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-11T10:09:59,505.19,0.0,57.44,562.63,SKU-2092,1,488.15,0.0,55.46,543.61,False
PED-00068,CLI-10007,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-11T10:09:59,720.59,0.0,75.11,795.7,SKU-2131,3,71.8,0.0,5.89,77.69,False
PED-00068,CLI-10007,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-11T10:09:59,1777.65,154.12,145.64,1769.17,SKU-2027,1,1057.06,154.12,70.53,973.47,True
PED-00069,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-02-10T11:14:12,1302.96,98.04,112.89,1317.81,SKU-2082,3,434.32,32.68,37.63,439.27,True
PED-00070,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-04-06T23:47:08,9963.35,0.0,577.96,10541.31,SKU-2116,1,9963.35,0.0,577.96,10541.31,False
PED-00070,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-04-06T23:47:08,10567.28,0.0,640.66,11207.94,SKU-2129,3,201.31,0.0,20.9,222.21,False
PED-00070,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-04-06T23:47:08,12665.06,0.0,808.69,13473.75,SKU-2110,3,699.26,0.0,56.01,755.27,False
PED-00071,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-04-30T19:18:46,143.92,0.0,9.76,153.68,SKU-2080,2,71.96,0.0,4.88,76.84,False
PED-00072,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-06-21T13:36:33,328.58,64.98,28.16,291.76,SKU-2023,2,164.29,32.49,14.08,145.88,True
PED-00073,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-07-30T22:28:10,52.96,0.0,6.14,59.1,SKU-2105,2,26.48,0.0,3.07,29.55,False
PED-00074,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-11-18T06:54:17,12448.26,0.0,1194.69,13642.95,SKU-2147,3,4149.42,0.0,398.23,4547.65,False
PED-00075,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-11-23T09:27:39,16474.38,0.0,1767.54,18241.92,SKU-2146,3,5491.46,0.0,589.18,6080.64,False
PED-00075,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-11-23T09:27:39,22038.06,0.0,2262.54,24300.6,SKU-2057,3,1854.56,0.0,165.0,2019.56,False
PED-00075,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-11-23T09:27:39,22244.7,0.0,2284.86,24529.56,SKU-2109,3,68.88,0.0,7.44,76.32,False
PED-00076,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-12-02T06:21:16,217.09,0.0,16.94,234.03,SKU-2089,1,217.09,0.0,16.94,234.03,False
PED-00076,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-12-02T06:21:16,327.53,0.0,29.97,357.5,SKU-2001,1,110.44,0.0,13.03,123.47,False
PED-00076,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-12-02T06:21:16,4997.82,0.0,333.82,5331.64,SKU-2046,1,4670.29,0.0,303.85,4974.14,False
PED-00077,CLI-10007,CH-FISICO,LOJA-05,delivered,2025-12-20T20:25:36,73.39,0.0,6.84,80.23,SKU-2013,1,73.39,0.0,6.84,80.23,False
PED-00078,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-01-04T00:16:00,9357.94,0.0,540.54,9898.48,SKU-2106,1,9357.94,0.0,540.54,9898.48,False
PED-00078,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-01-04T00:16:00,10701.13,0.0,653.46,11354.59,SKU-2069,3,447.73,0.0,37.64,485.37,False
PED-00078,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-01-04T00:16:00,10741.78,0.0,656.13,11397.91,SKU-2055,3,13.55,0.0,0.89,14.44,False
PED-00078,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-01-04T00:16:00,10957.18,19.59,678.87,11616.46,SKU-2131,3,71.8,6.53,7.58,72.85,True
PED-00079,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-03-09T10:03:12,2097.78,0.0,178.35,2276.13,SKU-2110,3,699.26,0.0,59.45,758.71,False
PED-00079,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-03-09T10:03:12,2206.26,0.0,184.32,2390.58,SKU-2044,3,36.16,0.0,1.99,38.15,False
PED-00079,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-03-09T10:03:12,2760.15,29.76,244.32,2974.71,SKU-2033,3,184.63,9.92,20.0,194.71,True
PED-00079,CLI-10007,CH-FISICO,LOJA-05,delivered,2026-03-09T10:03:12,13055.75,29.76,1172.34,14198.33,SKU-2097,2,5147.8,0.0,464.01,5611.81,False
PED-00080,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-03-25T17:55:27,287.82,50.84,20.65,257.63,SKU-2079,1,287.82,50.84,20.65,257.63,True
PED-00080,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-03-25T17:55:27,6418.82,50.84,477.14,6845.12,SKU-2086,1,6131.0,0.0,456.49,6587.49,False
PED-00080,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-03-25T17:55:27,14598.83,50.84,1255.73,15803.72,SKU-2056,3,2726.67,0.0,259.53,2986.2,False
PED-00080,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-03-25T17:55:27,14625.46,50.84,1257.33,15831.95,SKU-2085,1,26.63,0.0,1.6,28.23,False
PED-00081,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-04-05T14:07:18,10952.61,0.0,891.81,11844.42,SKU-2126,3,3650.87,0.0,297.27,3948.14,False
PED-00081,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-04-05T14:07:18,14227.47,0.0,1281.72,15509.19,SKU-2118,3,1091.62,0.0,129.97,1221.59,False
PED-00082,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-05-17T04:40:48,136.62,0.0,9.8,146.42,SKU-2113,2,68.31,0.0,4.9,73.21,False
PED-00082,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-05-17T04:40:48,15696.4,1925.48,965.5,14736.42,SKU-2077,2,7779.89,962.74,477.85,7295.0,True
PED-00082,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-05-17T04:40:48,17363.5,1925.48,1148.68,16586.7,SKU-2070,3,555.7,0.0,61.06,616.76,False
PED-00082,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-05-17T04:40:48,17426.74,1925.48,1153.54,16654.8,SKU-2014,3,21.08,0.0,1.62,22.7,False
PED-00083,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-22T10:46:15,1302.96,0.0,70.8,1373.76,SKU-2082,3,434.32,0.0,23.6,457.92,False
PED-00083,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-22T10:46:15,1901.93,0.0,135.86,2037.79,SKU-2121,1,598.97,0.0,65.06,664.03,False
PED-00084,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-23T11:37:29,771.28,0.0,53.84,825.12,SKU-2112,2,385.64,0.0,26.92,412.56,False
PED-00084,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-23T11:37:29,793.7,0.0,56.02,849.72,SKU-2134,2,11.21,0.0,1.09,12.3,False
PED-00084,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-23T11:37:29,841.5,0.0,60.58,902.08,SKU-2133,1,47.8,0.0,4.56,52.36,False
PED-00084,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-23T11:37:29,1530.69,0.0,121.96,1652.65,SKU-2040,1,689.19,0.0,61.38,750.57,False
PED-00085,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,cancelled,2024-06-26T21:32:10,79.89,0.0,9.12,89.01,SKU-2085,3,26.63,0.0,3.04,29.67,False
PED-00085,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,cancelled,2024-06-26T21:32:10,936.63,0.0,93.84,1030.47,SKU-2020,2,428.37,0.0,42.36,470.73,False
PED-00086,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-07T12:33:38,27.42,0.0,2.34,29.76,SKU-2084,3,9.14,0.0,0.78,9.92,False
PED-00086,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-07T12:33:38,581.7,0.0,37.05,618.75,SKU-2032,1,554.28,0.0,34.71,588.99,False
PED-00086,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-07T12:33:38,592.91,0.0,38.21,631.12,SKU-2134,1,11.21,0.0,1.16,12.37,False
PED-00086,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-07T12:33:38,757.2,0.0,48.01,805.21,SKU-2023,1,164.29,0.0,9.8,174.09,False
PED-00087,CLI-10008,CH-WEB,LOJA-WEB,confirmed,2024-07-29T09:28:46,1993.99,0.0,196.41,2190.4,SKU-2096,1,1993.99,0.0,196.41,2190.4,False
PED-00087,CLI-10008,CH-WEB,LOJA-WEB,confirmed,2024-07-29T09:28:46,2263.24,0.0,213.0,2476.24,SKU-2039,3,89.75,0.0,5.53,95.28,False
PED-00088,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-04T14:44:38,300.67,0.0,32.05,332.72,SKU-2072,1,300.67,0.0,32.05,332.72,False
PED-00088,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-04T14:44:38,317.71,0.0,33.13,350.84,SKU-2114,2,8.52,0.0,0.54,9.06,False
PED-00088,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-04T14:44:38,444.13,0.0,48.16,492.29,SKU-2059,3,42.14,0.0,5.01,47.15,False
PED-00088,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-04T14:44:38,8931.15,0.0,934.78,9865.93,SKU-2136,2,4243.51,0.0,443.31,4686.82,False
PED-00089,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-10T23:46:11,53.73,0.0,4.08,57.81,SKU-2064,3,17.91,0.0,1.36,19.27,False
PED-00089,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-10T23:46:11,127.12,0.0,10.4,137.52,SKU-2013,1,73.39,0.0,6.32,79.71,False
PED-00090,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-12T00:29:01,175.37,0.0,19.63,195.0,SKU-2111,1,175.37,0.0,19.63,195.0,False
PED-00090,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-12T00:29:01,339.66,0.0,32.4,372.06,SKU-2023,1,164.29,0.0,12.77,177.06,False
PED-00091,CLI-10008,CH-APP,LOJA-01,delivered,2024-08-17T18:09:54,26.63,0.0,1.87,28.5,SKU-2085,1,26.63,0.0,1.87,28.5,False
PED-00092,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-31T18:09:19,97.68,0.0,5.9,103.58,SKU-2004,2,48.84,0.0,2.95,51.79,False
PED-00093,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-09-11T18:59:21,7779.89,0.0,736.96,8516.85,SKU-2077,1,7779.89,0.0,736.96,8516.85,False
PED-00093,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-09-11T18:59:21,9287.63,0.0,824.05,10111.68,SKU-2031,3,502.58,0.0,29.03,531.61,False
PED-00094,CLI-10008,CH-APP,LOJA-03,delivered,2024-09-22T11:11:56,1291.86,0.0,125.02,1416.88,SKU-2000,2,645.93,0.0,62.51,708.44,False
PED-00094,CLI-10008,CH-APP,LOJA-03,delivered,2024-09-22T11:11:56,1558.53,0.0,139.63,1698.16,SKU-2090,3,88.89,0.0,4.87,93.76,False
PED-00094,CLI-10008,CH-APP,LOJA-03,delivered,2024-09-22T11:11:56,2108.94,0.0,197.44,2306.38,SKU-2061,3,183.47,0.0,19.27,202.74,False
PED-00094,CLI-10008,CH-APP,LOJA-03,delivered,2024-09-22T11:11:56,18583.32,0.0,1471.42,20054.74,SKU-2146,3,5491.46,0.0,424.66,5916.12,False
PED-00095,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-10-04T08:03:02,106.51,0.0,10.79,117.3,SKU-2091,1,106.51,0.0,10.79,117.3,False
PED-00096,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-10-21T16:31:03,266.67,0.0,25.32,291.99,SKU-2090,3,88.89,0.0,8.44,97.33,False
PED-00097,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-04T06:07:44,47.19,0.0,3.87,51.06,SKU-2034,3,15.73,0.0,1.29,17.02,False
PED-00097,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-04T06:07:44,14927.29,0.0,1571.89,16499.18,SKU-2016,2,7440.05,0.0,784.01,8224.06,False
PED-00098,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T17:06:33,35.82,0.0,1.92,37.74,SKU-2064,2,17.91,0.0,0.96,18.87,False
PED-00098,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T17:06:33,1069.86,0.0,62.64,1132.5,SKU-2009,3,344.68,0.0,20.24,364.92,False
PED-00098,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T17:06:33,3311.78,0.0,237.52,3549.3,SKU-2048,2,1120.96,0.0,87.44,1208.4,False
PED-00098,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-08T17:06:33,3631.76,0.0,262.18,3893.94,SKU-2073,2,159.99,0.0,12.33,172.32,False
PED-00099,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,cancelled,2024-11-16T18:31:22,1287.56,0.0,138.5,1426.06,SKU-2021,2,643.78,0.0,69.25,713.03,False
PED-00099,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,cancelled,2024-11-16T18:31:22,3967.7,0.0,291.77,4259.47,SKU-2108,3,893.38,0.0,51.09,944.47,False
PED-00099,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,cancelled,2024-11-16T18:31:22,4824.44,0.0,352.99,5177.43,SKU-2020,2,428.37,0.0,30.61,458.98,False
PED-00100,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-23T07:11:23,266.67,0.0,18.45,285.12,SKU-2090,3,88.89,0.0,6.15,95.04,False
PED-00101,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-12-28T00:45:03,20595.81,0.0,1661.52,22257.33,SKU-2007,3,6865.27,0.0,553.84,7419.11,False
PED-00101,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-12-28T00:45:03,25148.35,936.47,1935.05,26146.93,SKU-2036,1,4552.54,936.47,273.53,3889.6,True
PED-00102,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-06T21:02:47,78.3,0.0,5.94,84.24,SKU-2095,3,26.1,0.0,1.98,28.08,False
PED-00102,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-06T21:02:47,214.92,0.0,15.16,230.08,SKU-2113,2,68.31,0.0,4.61,72.92,False
PED-00102,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-06T21:02:47,907.08,60.36,69.65,916.37,SKU-2019,1,692.16,60.36,54.49,686.29,True
PED-00103,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-08T08:23:36,159.99,0.0,17.55,177.54,SKU-2073,1,159.99,0.0,17.55,177.54,False
PED-00103,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-08T08:23:36,196.83,0.0,21.23,218.06,SKU-2125,2,18.42,0.0,1.84,20.26,False
PED-00104,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,returned,2025-01-27T21:40:31,14880.1,0.0,1630.78,16510.88,SKU-2016,2,7440.05,0.0,815.39,8255.44,False
PED-00104,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,returned,2025-01-27T21:40:31,16844.74,0.0,1825.3,18670.04,SKU-2140,3,654.88,0.0,64.84,719.72,False
PED-00104,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,returned,2025-01-27T21:40:31,17204.91,0.0,1856.14,19061.05,SKU-2138,1,360.17,0.0,30.84,391.01,False
PED-00105,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-30T12:58:25,297.15,0.0,16.23,313.38,SKU-2119,3,99.05,0.0,5.41,104.46,False
PED-00105,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-30T12:58:25,1239.31,0.0,110.75,1350.06,SKU-2141,2,471.08,0.0,47.26,518.34,False
PED-00105,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-30T12:58:25,1793.2,0.0,154.31,1947.51,SKU-2033,3,184.63,0.0,14.52,199.15,False
PED-00106,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-02-01T02:45:01,242.31,0.0,25.14,267.45,SKU-2132,3,80.77,0.0,8.38,89.15,False
PED-00106,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-02-01T02:45:01,2061.91,0.0,232.12,2294.03,SKU-2088,1,1819.6,0.0,206.98,2026.58,False
PED-00106,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-02-01T02:45:01,2616.19,0.0,279.94,2896.13,SKU-2032,1,554.28,0.0,47.82,602.1,False
PED-00106,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-02-01T02:45:01,3558.35,0.0,348.32,3906.67,SKU-2141,2,471.08,0.0,34.19,505.27,False
PED-00107,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2025-02-06T02:33:37,17.91,0.0,1.59,19.5,SKU-2064,1,17.91,0.0,1.59,19.5,False
PED-00108,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-02-10T08:19:29,1337.86,0.0,134.38,1472.24,SKU-2148,1,1337.86,0.0,134.38,1472.24,False
PED-00108,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-02-10T08:19:29,1607.11,0.0,165.25,1772.36,SKU-2039,3,89.75,0.0,10.29,100.04,False
PED-00109,CLI-10008,CH-FISICO,LOJA-02,confirmed,2025-03-05T18:43:15,20595.81,0.0,1726.05,22321.86,SKU-2007,3,6865.27,0.0,575.35,7440.62,False
PED-00109,CLI-10008,CH-FISICO,LOJA-02,confirmed,2025-03-05T18:43:15,38187.69,0.0,3164.16,41351.85,SKU-2127,3,5863.96,0.0,479.37,6343.33,False
PED-00109,CLI-10008,CH-FISICO,LOJA-02,confirmed,2025-03-05T18:43:15,38693.67,69.78,3200.76,41824.65,SKU-2139,3,168.66,23.26,12.2,157.6,True
PED-00109,CLI-10008,CH-FISICO,LOJA-02,confirmed,2025-03-05T18:43:15,38718.97,69.78,3202.28,41851.47,SKU-2074,1,25.3,0.0,1.52,26.82,False
PED-00110,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-03-10T07:14:20,184.63,0.0,15.26,199.89,SKU-2033,1,184.63,0.0,15.26,199.89,False
PED-00110,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-03-10T07:14:20,211.65,0.0,16.88,228.53,SKU-2094,2,13.51,0.0,0.81,14.32,False
PED-00110,CLI-10008,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-03-10T07:14:20,283.45,0.0,22.4,305.85,SKU-2131,1,71.8,0.0,5.52,77.32,False
